Wall time,Step,Value
1695692430.822887,10,0.027696507051587105
1695692499.8256242,30,0.023103022947907448
1695692534.1530688,40,0.022157570347189903
1695692569.064003,50,0.0218184944242239
1695692673.216575,80,0.018346840515732765
1695692742.0833282,100,0.018335549160838127
1695692776.1841767,110,0.01863672398030758
1695692810.1997573,120,0.018779970705509186
1695692912.2973716,150,0.019320154562592506
1695692945.9847453,160,0.019689051434397697
1695692979.6270423,170,0.019853223115205765
1695693013.7448442,180,0.019822770729660988
1695693047.2048163,190,0.020084677264094353
1695693080.4076998,200,0.01937033049762249
1695693113.618093,210,0.018831603229045868
1695693179.9006705,230,0.018591877073049545
1695693213.5109832,240,0.018992744386196136
1695693280.0204473,260,0.018897652626037598
1695693313.5351126,270,0.018788501620292664
1695693347.277011,280,0.01959635689854622
1695693380.81653,290,0.018837926909327507
1695693413.5982516,300,0.019093036651611328
1695693446.5518308,310,0.01938680000603199
1695693479.8706431,320,0.019230544567108154
1695693512.202001,330,0.018720893189311028
1695693544.7933242,340,0.018874086439609528
1695693578.051825,350,0.018495317548513412
1695693644.5865643,370,0.018449854105710983
1695693677.9464233,380,0.018454158678650856
1695693710.7676642,390,0.018235625699162483
1695693743.9435413,400,0.018826445564627647
1695693776.6372771,410,0.018665697425603867
1695693842.7958636,430,0.019169962033629417
1695693875.721992,440,0.01926182396709919
1695693975.5880237,470,0.0187501423060894
1695694008.5322719,480,0.01836509257555008
1695694041.3737364,490,0.018756169825792313
1695694074.515594,500,0.01851799339056015
1695694107.960211,510,0.018428057432174683
1695694141.213994,520,0.01799987256526947
1695694174.6047163,530,0.018176818266510963
1695694207.271536,540,0.01743617095053196
1695694239.990477,550,0.017382359132170677
1695694273.304999,560,0.017367864027619362
1695694339.3267105,580,0.018078191205859184
1695694372.1695518,590,0.01886482909321785
1695694437.9599113,610,0.019070828333497047
1695694470.8390322,620,0.01892225444316864
1695694503.89218,630,0.018570484593510628
1695694537.2143934,640,0.018174679949879646
1695694602.8559587,660,0.018223511055111885
1695694635.944923,670,0.01799657754600048
1695694669.113914,680,0.017966311424970627
1695694703.0579355,690,0.01791228912770748
1695694769.2922506,710,0.017856093123555183
1695694803.0595276,720,0.018093518912792206
1695694836.1068764,730,0.018078193068504333
1695694868.7364595,740,0.01783943735063076
1695694935.5672014,760,0.01760779321193695
1695694968.773425,770,0.017438899725675583
