Wall time,Step,Value
1695692430.822899,10,0.6079323887825012
1695692499.8256376,30,0.40175607800483704
1695692534.1530814,40,0.36635923385620117
1695692569.0640156,50,0.34189921617507935
1695692673.2165883,80,0.25289085507392883
1695692742.0833411,100,0.25424784421920776
1695692776.1841888,110,0.25255534052848816
1695692810.1997702,120,0.25033074617385864
1695692912.297385,150,0.24959813058376312
1695692945.9847598,160,0.2532353699207306
1695692979.6270547,170,0.25628164410591125
1695693013.744857,180,0.2592964768409729
1695693047.2048292,190,0.2606301009654999
1695693080.4077122,200,0.26030194759368896
1695693113.6181054,210,0.2570369243621826
1695693179.900683,230,0.25106456875801086
1695693213.5109956,240,0.25168949365615845
1695693280.02046,260,0.24777565896511078
1695693313.5351248,270,0.25184234976768494
1695693347.277025,280,0.25478339195251465
1695693380.8165421,290,0.255125492811203
1695693413.5982637,300,0.25492361187934875
1695693446.5518434,310,0.25809717178344727
1695693479.8706563,320,0.2548683285713196
1695693512.2020135,330,0.2544594705104828
1695693544.7933376,340,0.25223103165626526
1695693578.051837,350,0.2518986463546753
1695693644.5865772,370,0.2484157383441925
1695693677.9464364,380,0.24561898410320282
1695693710.7676764,390,0.2445056140422821
1695693743.9435534,400,0.24476894736289978
1695693776.63729,410,0.24666358530521393
1695693842.7958765,430,0.24766573309898376
1695693875.722004,440,0.250046968460083
1695693975.5880363,470,0.25065481662750244
1695694008.5322843,480,0.24840085208415985
1695694041.3737493,490,0.2527751326560974
1695694074.5156066,500,0.2525281310081482
1695694107.960224,510,0.2531357407569885
1695694141.2140112,520,0.25193852186203003
1695694174.604729,530,0.2552197575569153
1695694207.2715495,540,0.24681422114372253
1695694239.9904892,550,0.24505825340747833
1695694273.3050117,560,0.24281227588653564
1695694339.3267226,580,0.2536714971065521
1695694372.1695645,590,0.2624097764492035
1695694437.9599237,610,0.27570590376853943
1695694470.8390439,620,0.27661797404289246
1695694503.8921924,630,0.273263156414032
1695694537.2144063,640,0.2694736123085022
1695694602.8559713,660,0.26689282059669495
1695694635.944936,670,0.2643011212348938
1695694669.113927,680,0.2663205862045288
1695694703.057948,690,0.2679699659347534
