Wall time,Step,Value
1695648488.1691253,10,0.5548946261405945
1695648522.8109133,20,0.4208993911743164
1695648558.0384765,30,0.37400463223457336
1695648592.6945167,40,0.35163548588752747
1695648627.171031,50,0.33517298102378845
1695648661.159511,60,0.27589505910873413
1695648695.266177,70,0.2694736421108246
1695648729.542552,80,0.26544076204299927
1695648763.716748,90,0.25760528445243835
1695648797.6166356,100,0.25520390272140503
1695648831.8181283,110,0.2583061456680298
1695648865.7100985,120,0.25847044587135315
1695648899.9572277,130,0.26113682985305786
1695648933.3466568,140,0.2604821026325226
1695648966.9723535,150,0.26120248436927795
1695649000.4900854,160,0.25582507252693176
1695649033.644261,170,0.25686371326446533
1695649067.2448337,180,0.25437435507774353
1695649101.2224991,190,0.25777363777160645
1695649135.1929884,200,0.2574164867401123
1695649168.8688378,210,0.260116845369339
1695649202.617534,220,0.2591782808303833
1695649236.1609068,230,0.25842297077178955
1695649269.5115814,240,0.2563978433609009
1695649303.119037,250,0.2577503025531769
1695649336.534817,260,0.25780484080314636
1695649370.3746846,270,0.2580667734146118
1695649403.8684099,280,0.2551283538341522
1695649437.2121267,290,0.2574622333049774
1695649470.710324,300,0.2578165829181671
1695649504.4816647,310,0.25928840041160583
1695649538.1996412,320,0.2611708641052246
1695649571.7959142,330,0.26267606019973755
1695649605.5089495,340,0.2611718475818634
1695649639.1263156,350,0.25679105520248413
1695649673.2146044,360,0.2570640742778778
1695649707.0525224,370,0.2551230192184448
1695649740.9391205,380,0.25433939695358276
1695649774.8442235,390,0.2537512481212616
1695649809.010876,400,0.25696268677711487
1695649843.0112264,410,0.2504282295703888
1695649877.0266657,420,0.24604609608650208
1695649911.5516183,430,0.24820487201213837
1695649945.2628036,440,0.24745111167430878
1695649979.3039815,450,0.24847401678562164
1695650013.0517583,460,0.24849291145801544
1695650046.986371,470,0.2486894726753235
1695650081.0693052,480,0.24677641689777374
1695650115.3880932,490,0.24502530694007874
1695650149.18073,500,0.2400151491165161
1695650183.2192547,510,0.2424716055393219
1695650217.1921515,520,0.24293239414691925
1695650251.7953951,530,0.23724240064620972
1695650286.1683865,540,0.23692794144153595
1695650320.620085,550,0.2316896766424179
1695650355.3039472,560,0.2301269769668579
1695650390.2536793,570,0.23067517578601837
1695650425.4523408,580,0.23041656613349915
1695650460.060256,590,0.23182913661003113
1695650494.540801,600,0.23374255001544952
1695650529.1331089,610,0.23043565452098846
1695650563.5963044,620,0.22802326083183289
1695650598.0691855,630,0.2358192354440689
1695650632.5800414,640,0.23913565278053284
1695650666.9903188,650,0.2405167818069458
1695650701.391246,660,0.2403540462255478
1695650735.6164172,670,0.24996338784694672
1695650769.3013504,680,0.30451011657714844
1695650803.4003718,690,0.383097380399704
1695650838.1466749,700,0.48001712560653687
1695650872.9546309,710,0.497569739818573
1695650908.3602707,720,0.5048304200172424
1695650943.5594745,730,0.4540565311908722
1695650978.983792,740,0.3730665445327759
1695651014.303904,750,0.28849250078201294
1695651049.5032,760,0.2758469581604004
1695651084.5953872,770,0.2652166783809662
1695651119.0741599,780,0.26447510719299316
1695651154.3091912,790,0.26274627447128296
1695651189.3190732,800,0.25503265857696533
1695651224.2825937,810,0.25882744789123535
1695651259.3809812,820,0.2582624554634094
1695651294.566863,830,0.2595648467540741
1695651329.4181488,840,0.26548758149147034
1695651364.4734714,850,0.2614281177520752
1695651399.618262,860,0.2616887390613556
1695651434.5656416,870,0.2646220326423645
1695651469.6946828,880,0.2581329047679901
1695651504.3620894,890,0.25646495819091797
1695651539.0565794,900,0.2624140977859497
1695651573.7516327,910,0.2624267339706421
1695651608.3171337,920,0.25959107279777527
1695651642.829839,930,0.26124176383018494
1695651677.586994,940,0.2629329264163971
1695651712.6115687,950,0.26207226514816284
1695651746.9785306,960,0.26045089960098267
1695651781.4303815,970,0.2643459141254425
1695651816.5786574,980,0.26941391825675964
1695651851.392634,990,0.2714691460132599
1695651886.6142595,1000,0.2738860547542572
1695651921.7743013,1010,0.27820783853530884
1695651956.5732203,1020,0.2750979959964752
1695651991.5605152,1030,0.275849848985672
1695652026.1571038,1040,0.2754025161266327
1695652060.631438,1050,0.27629831433296204
1695652095.7893522,1060,0.27500787377357483
1695652130.8311317,1070,0.2735145390033722
1695652165.9532838,1080,0.27168357372283936
1695652200.8316839,1090,0.27167731523513794
1695652235.8866892,1100,0.2681412100791931
1695652270.537025,1110,0.2663857638835907
1695652305.3633301,1120,0.2654869854450226
1695652340.2587516,1130,0.26197946071624756
1695652375.3133507,1140,0.2608982026576996
1695652410.0233405,1150,0.26000383496284485
1695652445.1407988,1160,0.2554938793182373
1695652480.1833334,1170,0.2580464482307434
1695652515.46227,1180,0.25784045457839966
1695652550.6553996,1190,0.2540958821773529
1695652586.161063,1200,0.2489597350358963
1695652620.5631633,1210,0.2513004243373871
1695652655.453858,1220,0.25169405341148376
1695652690.5624907,1230,0.24897268414497375
1695652725.59144,1240,0.24596627056598663
1695652760.8443115,1250,0.2465318739414215
1695652795.7965941,1260,0.24318861961364746
1695652830.8777683,1270,0.23592635989189148
1695652865.686242,1280,0.23956692218780518
1695652900.251402,1290,0.24003104865550995
1695652935.3046334,1300,0.24437129497528076
1695652969.7017577,1310,0.24744898080825806
1695653004.9460013,1320,0.2502348721027374
1695653040.318829,1330,0.24854876101016998
1695653075.7469559,1340,0.24218496680259705
1695653110.9337387,1350,0.23836345970630646
1695653146.0134685,1360,0.23297011852264404
1695653181.913424,1370,0.22748783230781555
1695653217.2355518,1380,0.22937096655368805
1695653252.3624222,1390,0.2320016622543335
1695653288.0195436,1400,0.2332383096218109
1695653323.3386688,1410,0.22865286469459534
1695653358.9384816,1420,0.23290453851222992
1695653394.6471064,1430,0.22909164428710938
1695653429.8935826,1440,0.23237164318561554
1695653465.3420064,1450,0.23010721802711487
1695653500.3582356,1460,0.23059387505054474
1695653535.1532636,1470,0.23021988570690155
1695653570.3356729,1480,0.22710826992988586
1695653605.8856227,1490,0.22282977402210236
1695653641.3992455,1500,0.22020114958286285
1695653676.8114312,1510,0.22048866748809814
1695653712.4322815,1520,0.21826453506946564
1695653747.6776118,1530,0.21607540547847748
1695653782.578706,1540,0.2179020643234253
1695653817.9971578,1550,0.22063329815864563
